0	78	67.082039325	3.32145349979	8.81587034911e-05	78.0004848627
0	79	67.2681202354	3.33608011622	9.55051136771e-05	79.0004848627
0	80	67.4685111737	3.35062294281	0.000102851523906	80.0004848627
0	81	67.6830850361	3.36507660114	0.000110197934106	81.0004848627
0	82	67.9117073854	3.37943592746	0.000117544344306	82.0004848626
0	83	68.1542368456	3.39369598067	0.00012489075452	83.0004848626
0	84	68.4105255059	3.40785204915	0.000132237164706	84.0004848626
0	85	68.6804193348	3.42189965634	0.000139583574921	85.0004848626
0	86	68.9637585983	3.43583456511	0.000146929985149	86.0004848625
0	87	69.2603782837	3.44965278102	0.000154276395349	87.0004848625
0	88	69.5701085237	3.4633505544	0.000161622805535	88.0004848625
0	89	69.89277502	3.47692438132	0.000168969215764	89.0004848625
0	90	70.2281994643	3.49037100358	0.000176315625964	90.0004848624
0	91	70.5761999544	3.50368740769	0.000183662036164	91.0004848624
0	92	70.9365914039	3.51687082286	0.000191008446379	92.0004848624
0	93	71.309185944	3.52991871817	0.000198354856579	93.0004848623
0	94	71.6937933157	3.542828799	0.000205701266779	94.0004848623
0	95	72.0902212509	3.55559900261	0.000213047676993	95.0004848623
0	96	72.4982758416	3.56822749313	0.000220394087194	96.0004848623
0	97	72.9177618965	3.58071265594	0.000227740497408	97.0004848622
0	98	73.3484832836	3.59305309155	0.000235086907622	98.0004848622
0	99	73.7902432575	3.605247609	0.000242433317823	99.0004848622
0	100	74.2428447731	3.61729521885	0.000249779728037	100.000484862
0	101	74.7060907825	3.62919512592	0.000257126138237	101.000484862
0	102	75.1797845169	3.64094672168	0.000264472548437	102.000484862
0	103	75.6637297521	3.6525495765	0.000271818958637	103.000484862
0	104	76.1577310586	3.66400343172	0.000279165368852	104.000484862
0	105	76.6615940351	3.67530819164	0.000286511779066	105.000484862
0	106	77.1751255263	3.68646391545	0.000293858189266	106.000484862
0	107	77.6981338257	3.69747080915	0.000301204599481	107.000484862
0	108	78.2304288624	3.70832921752	0.000308551009681	108.000484862
0	109	78.7718223732	3.71903961614	0.000315897419881	109.000484862
0	110	79.3221280602	3.72960260355	0.000323243830096	110.000484862
0	111	79.8811617342	3.74001889348	0.000330590240296	111.000484862
0	112	80.4487414445	3.75028930733	0.000337936650524	112.000484862
0	113	81.0246875958	3.76041476674	0.000345283060724	113.000484862
0	114	81.6088230524	3.77039628642	0.000352629470925	114.000484862
0	115	82.2009732302	3.78023496715	0.000359975881125	115.000484862
0	116	82.8009661779	3.78993198909	0.000367322291339	116.000484862
0	117	83.4086326467	3.79948860518	0.000374668701525	117.000484862
0	118	84.0238061504	3.80890613498	0.00038201511174	118.000484862
0	119	84.6463230152	3.81818595858	0.000389361521954	119.000484862
0	120	85.2760224213	3.82732951091	0.000396707932182	120.000484862
0	121	85.912746435	3.8363382762	0.000404054342383	121.000484862
0	122	86.5563400335	3.84521378278	0.000411400752569	122.000484862
0	123	87.2066511225	3.85395759809	0.000418747162783	123.000484862
0	124	87.863530546	3.86257132397	0.000426093572983	124.000484862
0	125	88.5268320906	3.87105659216	0.000433439983183	125.000484861
0	126	89.1964124839	3.87941506012	0.000440786393398	126.000484861
0	127	89.8721313868	3.88764840701	0.000448132803612	127.000484861
0	128	90.5538513814	3.89575832997	0.000455479213826	128.000484861
0	129	91.2414379545	3.90374654059	0.000462825624012	129.000484861
0	130	91.9347594765	3.91161476162	0.000470172034241	130.000484861
0	131	92.633687177	3.91936472388	0.000477518444427	131.000484861
0	132	93.3380951166	3.9269981634	0.000484864854641	132.000484861
1	0	92.633687177	-2.34856472388	0.999757568902	0.000238758776959
1	1	91.9238815543	-2.3561981634	0.999761242107	1.00023875877
1	2	91.2195154558	-2.36394994611	0.999764915312	2.00023875876
1	3	90.5207158611	-2.37182189202	0.999768588517	3.00023875876
1	4	89.8276126812	-2.3798158184	0.999772261722	4.00023875875
1	5	89.1403387923	-2.38793353693	0.999775934927	5.00023875874
1	6	88.4590300648	-2.39617685052	0.999779608132	6.00023875874
1	7	87.7838253894	-2.40454755005	0.999783281337	7.00023875873
1	8	87.1148666991	-2.41304741073	0.999786954543	8.00023875872
1	9	86.4522989862	-2.42167818832	0.999790627748	9.00023875872
1	10	85.7962703152	-2.43044161505	0.999794300953	10.0002387587
1	11	85.1469318296	-2.43933939529	0.999797974158	11.0002387587
1	12	84.5044377533	-2.44837320095	0.999801647363	12.0002387587
1	13	83.868945385	-2.45754466666	0.999805320568	13.0002387587
1	14	83.2406150866	-2.46685538457	0.999808993773	14.0002387587
1	15	82.6196102629	-2.47630689896	0.999812666978	15.0002387587
1	16	82.0060973343	-2.48590070055	0.999816340183	16.0002387587
1	17	81.4002456999	-2.49563822049	0.999820013388	17.0002387587
1	18	80.8022276921	-2.50552082409	0.999823686594	18.0002387587
1	19	80.2122185206	-2.5155498043	0.999827359799	19.0002387586
1	20	79.6303962065	-2.52572637486	0.999831033004	20.0002387586
1	21	79.0569415042	-2.53605166319	0.999834706209	21.0002387586
1	22	78.4920378128	-2.54652670309	0.999838379414	22.0002387586
1	23	77.9358710736	-2.55715242709	0.999842052619	23.0002387586
1	24	77.3886296558	-2.56792965863	0.999845725824	24.0002387586
1	25	76.8505042274	-2.57885910403	0.999849399029	25.0002387586
1	26	76.3216876124	-2.58994134427	0.999853072234	26.0002387586
1	27	75.802374633	-2.60117682652	0.999856745439	27.0002387586
1	28	75.2927619363	-2.61256585572	0.999860418645	28.0002387586
1	29	74.7930478053	-2.62410858582	0.99986409185	29.0002387586
1	30	74.303431953	-2.6358050112	0.999867765055	30.0002387586
1	31	73.8241153012	-2.64765495788	0.99987143826	31.0002387586
1	32	73.3552997404	-2.65965807484	0.999875111465	32.0002387586
1	33	72.8971878744	-2.67181382544	0.99987878467	33.0002387586
1	34	72.4499827467	-2.6841214789	0.999882457875	34.0002387585
1	35	72.0138875496	-2.69658010204	0.99988613108	35.0002387585
1	36	71.5891053164	-2.70918855122	0.999889804285	36.0002387585
1	37	71.1758385971	-2.72194546466	0.999893477491	37.0002387585
1	38	70.7742891169	-2.73484925507	0.999897150696	38.0002387585
1	39	70.3846574191	-2.74789810283	0.999900823901	39.0002387585
1	40	70.0071424927	-2.76108994968	0.999904497106	40.0002387585
1	41	69.6419413859	-2.77442249298	0.999908170311	41.0002387585
1	42	69.2892488053	-2.78789318071	0.999911843516	42.0002387585
1	43	68.9492567038	-2.80149920729	0.999915516721	43.0002387585
1	44	68.6221538572	-2.81523751009	0.999919189926	44.0002387585
1	45	68.3081254318	-2.82910476706	0.999922863131	45.0002387585
1	46	68.0073525437	-2.84309739521	0.999926536336	46.0002387585
1	47	67.7200118133	-2.8572115502	0.999930209542	47.0002387585
1	48	67.4462749157	-2.87144312708	0.999933882747	48.0002387585
1	49	67.186308129	-2.88578776218	0.999937555952	49.0002387584
1	50	66.9402718847	-2.90024083622	0.999941229157	50.0002387584
1	51	66.7083203206	-2.91479747874	0.999944902362	51.0002387584
1	52	66.4906008395	-2.92945257379	0.999948575567	52.0002387584
1	53	66.2872536767	-2.94420076695	0.999952248772	53.0002387584
1	54	66.0984114786	-2.95903647366	0.999955921977	54.0002387584
1	55	65.9241988954	-2.97395388896	0.999959595182	55.0002387584
1	56	65.7647321898	-2.9889469984	0.999963268387	56.0002387584
1	57	65.6201188661	-3.00400959032	0.999966941593	57.0002387584
1	58	65.4904573201	-3.01913526938	0.999970614798	58.0002387584
1	59	65.3758365147	-3.03431747115	0.999974288003	59.0002387584
1	60	65.2763356815	-3.04954947793	0.999977961208	60.0002387584
1	61	65.192024052	-3.06482443553	0.999981634413	61.0002387584
1	62	65.1229606207	-3.08013537091	0.999985307618	62.0002387584
1	63	65.06919394	-3.09547521078	0.999988980823	63.0002387584
1	64	65.0307619516	-3.11083680072	0.999992654028	64.0002387583
1	65	65.0076918526	-3.12621292501	0.999996327233	65.0002387583
1	66	65.0	3.14159	1.00000000023	65.9998275167
1	67	65.0076918526	3.15698340178	1.00000734816	67.0004775166
1	68	65.0307619516	3.17235952607	1.00001469457	68.0004775166
1	69	65.06919394	3.18772111601	1.00002204098	69.0004775166
1	70	65.1229606207	3.20306095588	1.00002938739	70.0004775166
1	71	65.192024052	3.21837189127	1.00003673381	71.0004775165
1	72	65.2763356815	3.23364684886	1.00004408022	72.0004775165
1	73	65.3758365147	3.24887885565	1.00005142663	73.0004775165
1	74	65.4904573201	3.26406105742	1.00005877304	74.0004775164
1	75	65.6201188661	3.27918673647	1.00006611945	75.0004775164
1	76	65.7647321898	3.2942493284	1.00007346586	76.0004775164
1	77	65.9241988954	3.30924243783	1.00008081227	77.0004775164
1	78	66.0984114786	3.32415985313	1.00008815868	78.0004775163
1	79	66.2872536767	3.33899555985	1.00009550509	79.0004775163
1	80	66.4906008395	3.353743753	1.0001028515	80.0004775163
1	81	66.7083203206	3.36839884805	1.00011019791	81.0004775163
1	82	66.9402718847	3.38295549058	1.00011754432	82.0004775162
1	83	67.186308129	3.39740856462	1.00012489073	83.0004775162
1	84	67.4462749157	3.41175319971	1.00013223714	84.0004775162
1	85	67.7200118133	3.42598477659	1.00013958355	85.0004775162
1	86	68.0073525437	3.44009893159	1.00014692996	86.0004775161
1	87	68.3081254318	3.45409155973	1.00015427637	87.0004775161
1	88	68.6221538572	3.46795881671	1.00016162278	88.0004775161
1	89	68.9492567038	3.48169711951	1.00016896919	89.000477516
1	90	69.2892488053	3.49530314608	1.0001763156	90.000477516
1	91	69.6419413859	3.50877383382	1.00018366201	91.000477516
1	92	70.0071424927	3.52210637711	1.00019100842	92.000477516
1	93	70.3846574191	3.53529822396	1.00019835483	93.0004775159
1	94	70.7742891169	3.54834707173	1.00020570124	94.0004775159
1	95	71.1758385971	3.56125086214	1.00021304765	95.0004775159
1	96	71.5891053164	3.57400777557	1.00022039406	96.0004775159
1	97	72.0138875496	3.58661622476	1.00022774047	97.0004775158
1	98	72.4499827467	3.5990748479	1.00023508688	98.0004775158
1	99	72.8971878744	3.61138250136	1.00024243329	99.0004775158
1	100	73.3552997404	3.62353825196	1.0002497797	100.000477516
1	101	73.8241153012	3.63554136892	1.00025712611	101.000477516
1	102	74.303431953	3.64739131559	1.00026447252	102.000477516
1	103	74.7930478053	3.65908774097	1.00027181893	103.000477516
1	104	75.2927619363	3.67063047108	1.00027916534	104.000477516
1	105	75.802374633	3.68201950027	1.00028651175	105.000477516
1	106	76.3216876124	3.69325498253	1.00029385816	106.000477516
1	107	76.8505042274	3.70433722276	1.00030120457	107.000477516
1	108	77.3886296558	3.71526666817	1.00030855098	108.000477516
1	109	77.9358710736	3.72604389971	1.00031589739	109.000477516
1	110	78.4920378128	3.73666962371	1.0003232438	110.000477515
1	111	79.0569415042	3.7471446636	1.00033059021	111.000477515
1	112	79.6303962065	3.75746995194	1.00033793662	112.000477515
1	113	80.2122185206	3.76764652249	1.00034528303	113.000477515
1	114	80.8022276921	3.7776755027	1.00035262944	114.000477515
1	115	81.4002456999	3.78755810631	1.00035997585	115.000477515
1	116	82.0060973343	3.79729562624	1.00036732226	116.000477515
1	117	82.6196102629	3.80688942783	1.00037466867	117.000477515
1	118	83.2406150866	3.81634094222	1.00038201508	118.000477515
1	119	83.868945385	3.82565166013	1.00038936149	119.000477515
1	120	84.5044377533	3.83482312584	1.00039670791	120.000477515
1	121	85.1469318296	3.84385693151	1.00040405432	121.000477515
1	122	85.7962703152	3.85275471175	1.00041140073	122.000477515
1	123	86.4522989862	3.86151813847	1.00041874714	123.000477515
1	124	87.1148666991	3.87014891606	1.00042609355	124.000477515
1	125	87.7838253894	3.87864877675	1.00043343996	125.000477515
1	126	88.4590300648	3.88701947627	1.00044078637	126.000477515
1	127	89.1403387923	3.89526278987	1.00044813278	127.000477515
1	128	89.8276126812	3.90338050839	1.00045547919	128.000477515
1	129	90.5207158611	3.91137443478	1.0004628256	129.000477515
1	130	91.2195154558	3.91924638069	1.00047017201	130.000477515
1	131	91.9238815543	3.9269981634	1.00047751842	131.000477515
1	132	92.633687177	3.93463160291	1.00048486483	132.000477515
2	0	91.9347594765	-2.34081476162	1.99975756889	0.000235085571859
2	1	91.2195154558	-2.34844638069	1.9997612421	1.00023508557
2	2	90.5096679919	-2.3561981634	1.99976491531	2.00023508556
2	3	89.8053450525	-2.36407201642	1.99976858851	3.00023508555
2	4	89.1066776398	-2.37206984639	1.99977226172	4.00023508554
2	5	88.4137998279	-2.38019355699	1.99977593492	5.00023508554
2	6	87.7268487978	-2.38844504583	1.99977960813	6.00023508553
2	7	87.0459648691	-2.39682620108	1.99978328133	7.00023508552
2	8	86.3712915268	-2.40533889781	1.99978695454	8.00023508552
2	9	85.7029754443	-2.41398499417	1.99979062774	9.00023508551
2	10	85.0411665019	-2.42276632717	1.99979430095	10.0002350855
2	11	84.3860177992	-2.43168470833	1.99979797415	11.0002350855
2	12	83.7376856618	-2.44074191891	1.99980164736	12.0002350855
2	13	83.0963296422	-2.44993970494	1.99980532056	13.0002350855
2	14	82.4621125124	-2.45927977192	1.99980899377	14.0002350855
2	15	81.8352002503	-2.4687637792	1.99981266697	15.0002350855
2	16	81.215762017	-2.47839333409	1.99981634018	16.0002350855
2	17	80.6039701255	-2.48816998561	1.99982001338	17.0002350855
2	18	80.0	-2.498095218	1.99982368659	18.0002350855
2	19	79.4040301244	-2.50817044383	1.99982735979	19.0002350854
2	20	78.816241981	-2.51839699686	1.999831033	20.0002350854
2	21	78.2368199763	-2.52877612463	1.9998347062	21.0002350854
2	22	77.6659513558	-2.53930898066	1.99983837941	22.0002350854
2	23	77.1038261048	-2.54999661646	1.99984205261	23.0002350854
2	24	76.550636836	-2.56083997323	1.99984572582	24.0002350854
2	25	76.0065786626	-2.57183987331	1.99984939902	25.0002350854
2	26	75.4718490565	-2.58299701145	1.99985307223	26.0002350854
2	27	74.9466476902	-2.59431194581	1.99985674543	27.0002350854
2	28	74.4311762637	-2.60578508883	1.99986041864	28.0002350854
2	29	73.9256383131	-2.61741669801	1.99986409184	29.0002350854
2	30	73.4302390027	-2.62920686648	1.99986776505	30.0002350854
2	31	72.9451848993	-2.64115551365	1.99987143825	31.0002350854
2	32	72.470683728	-2.65326237574	1.99987511146	32.0002350854
2	33	72.0069441096	-2.66552699647	1.99987878466	33.0002350853
2	34	71.55417528	-2.67794871779	1.99988245787	34.0002350853
2	35	71.1125867902	-2.69052667081	1.99988613107	35.0002350853
2	36	70.6823881883	-2.70325976694	1.99988980428	36.0002350853
2	37	70.2637886824	-2.71614668942	1.99989347748	37.0002350853
2	38	69.8569967863	-2.7291858852	1.99989715069	38.0002350853
2	39	69.4622199472	-2.74237555722	1.99990082389	39.0002350853
2	40	69.0796641567	-2.7557136574	1.9999044971	40.0002350853
2	41	68.7095335452	-2.76919788012	1.9999081703	41.0002350853
2	42	68.3520299625	-2.78282565652	1.99991184351	42.0002350853
2	43	68.0073525437	-2.79659414959	1.99991551671	43.0002350853
2	44	67.6756972628	-2.81050025009	1.99991918992	44.0002350853
2	45	67.3572564762	-2.82454057359	1.99992286312	45.0002350853
2	46	67.052218457	-2.83871145842	1.99992653633	46.0002350853
2	47	66.7607669219	-2.8530089649	1.99993020953	47.0002350853
2	48	66.4830805544	-2.86742887568	1.99993388274	48.0002350852
2	49	66.2193325246	-2.88196669739	1.99993755594	49.0002350852
2	50	65.9696900099	-2.89661766367	1.99994122915	50.0002350852
2	51	65.7343137182	-2.91137673952	1.99994490236	51.0002350852
2	52	65.5133574166	-2.9262386271	1.99994857556	52.0002350852
2	53	65.306967469	-2.94119777297	1.99995224877	53.0002350852
2	54	65.1152823844	-2.9562483768	1.99995592197	54.0002350852
2	55	64.9384323802	-2.97138440151	1.99995959518	55.0002350852
2	56	64.7765389628	-2.98659958487	1.99996326838	56.0002350852
2	57	64.6297145282	-3.00188745251	1.99996694159	57.0002350852
2	58	64.4980619864	-3.01724133225	1.99997061479	58.0002350852
2	59	64.3816744113	-3.03265436981	1.999974288	59.0002350852
2	60	64.28063472	-3.04811954564	1.9999779612	60.0002350852
2	61	64.1950153828	-3.06362969296	1.99998163441	61.0002350852
2	62	64.1248781675	-3.0791775168	1.99998530761	62.0002350852
2	63	64.0702739186	-3.09475561388	1.99998898082	63.0002350851
2	64	64.0312423743	-3.11035649336	1.99999265402	64.0002350851
2	65	64.0078120232	-3.12597259817	1.99999632723	65.0002350851
2	66	64.0	3.14159	2.00000000023	65.9998301703
2	67	64.0078120232	3.15722372862	2.00000734814	67.0004701702
2	68	64.0312423743	3.17283983343	2.00001469455	68.0004701702
2	69	64.0702739186	3.18844071292	2.00002204096	69.0004701702
2	70	64.1248781675	3.20401881	2.00002938737	70.0004701701
2	71	64.1950153828	3.21956663383	2.00003673378	71.0004701701
2	72	64.28063472	3.23507678116	2.00004408019	72.0004701701
2	73	64.3816744113	3.25054195699	2.0000514266	73.0004701701
2	74	64.4980619864	3.26595499455	2.00005877301	74.00047017
2	75	64.6297145282	3.28130887429	2.00006611942	75.00047017
2	76	64.7765389628	3.29659674192	2.00007346583	76.00047017
2	77	64.9384323802	3.31181192529	2.00008081224	77.00047017
2	78	65.1152823844	3.32694795	2.00008815865	78.0004701699
2	79	65.306967469	3.34199855383	2.00009550506	79.0004701699
2	80	65.5133574166	3.3569576997	2.00010285147	80.0004701699
2	81	65.7343137182	3.37181958728	2.00011019788	81.0004701698
2	82	65.9696900099	3.38657866313	2.00011754429	82.0004701698
2	83	66.2193325246	3.40122962941	2.0001248907	83.0004701698
2	84	66.4830805544	3.41576745112	2.00013223711	84.0004701698
2	85	66.7607669219	3.43018736189	2.00013958352	85.0004701697
2	86	67.052218457	3.44448486837	2.00014692993	86.0004701697
2	87	67.3572564762	3.45865575321	2.00015427634	87.0004701697
2	88	67.6756972628	3.4726960767	2.00016162275	88.0004701697
2	89	68.0073525437	3.48660217721	2.00016896916	89.0004701696
2	90	68.3520299625	3.50037067027	2.00017631557	90.0004701696
2	91	68.7095335452	3.51399844668	2.00018366198	91.0004701696
2	92	69.0796641567	3.5274826694	2.00019100839	92.0004701696
2	93	69.4622199472	3.54082076958	2.0001983548	93.0004701695
2	94	69.8569967863	3.5540104416	2.00020570121	94.0004701695
2	95	70.2637886824	3.56704963737	2.00021304762	95.0004701695
2	96	70.6823881883	3.57993655986	2.00022039403	96.0004701694
2	97	71.1125867902	3.59266965599	2.00022774044	97.0004701694
2	98	71.55417528	3.605247609	2.00023508685	98.0004701694
2	99	72.0069441096	3.61766933032	2.00024243326	99.0004701694
2	100	72.470683728	3.62993395106	2.00024977967	100.000470169
2	101	72.9451848993	3.64204081315	2.00025712608	101.000470169
2	102	73.4302390027	3.65398946031	2.00026447249	102.000470169
2	103	73.9256383131	3.66577962878	2.0002718189	103.000470169
2	104	74.4311762637	3.67741123796	2.00027916531	104.000470169
2	105	74.9466476902	3.68888438099	2.00028651173	105.000470169
2	106	75.4718490565	3.70019931534	2.00029385814	106.000470169
2	107	76.0065786626	3.71135645348	2.00030120455	107.000470169
2	108	76.550636836	3.72235635357	2.00030855096	108.000470169
2	109	77.1038261048	3.73319971034	2.00031589737	109.000470169
2	110	77.6659513558	3.74388734613	2.00032324378	110.000470169
2	111	78.2368199763	3.75442020217	2.00033059019	111.000470169
2	112	78.816241981	3.76479932993	2.0003379366	112.000470169
2	113	79.4040301244	3.77502588297	2.00034528301	113.000470169
2	114	80.0	3.78510110879	2.00035262942	114.000470169
2	115	80.6039701255	3.79502634118	2.00035997583	115.000470169
2	116	81.215762017	3.80480299271	2.00036732224	116.000470169
2	117	81.8352002503	3.81443254759	2.00037466865	117.000470169
2	118	82.4621125124	3.82391655487	2.00038201506	118.000470169
2	119	83.0963296422	3.83325662185	2.00038936147	119.000470169
2	120	83.7376856618	3.84245440788	2.00039670788	120.000470169
2	121	84.3860177992	3.85151161846	2.00040405429	121.000470169
2	122	85.0411665019	3.86042999962	2.0004114007	122.000470169
2	123	85.7029754443	3.86921133263	2.00041874711	123.000470169
2	124	86.3712915268	3.87785742898	2.00042609352	124.000470169
2	125	87.0459648691	3.88637012572	2.00043343993	125.000470169
2	126	87.7268487978	3.89475128096	2.00044078634	126.000470169
2	127	88.4137998279	3.90300276981	2.00044813275	127.000470169
2	128	89.1066776398	3.91112648041	2.00045547916	128.000470169
2	129	89.8053450525	3.91912431037	2.00046282557	129.000470169
2	130	90.5096679919	3.9269981634	2.00047017198	130.000470169
2	131	91.2195154558	3.93474994611	2.00047751839	131.000470168
2	132	91.9347594765	3.94238156518	2.0004848648	132.000470168
3	0	91.2414379545	-2.33294654059	2.99975756889	0.000231412366773
3	1	90.5207158611	-2.34057443478	2.99976124209	1.00023141236
3	2	89.8053450525	-2.34832431037	2.9997649153	2.00023141235
3	3	89.0954544295	-2.3561981634	2.9997685885	3.00023141235
3	4	88.3911760302	-2.36419799274	2.99977226171	4.00023141234
3	5	87.6926450736	-2.37232579724	2.99977593491	5.00023141233
3	6	87.0	-2.38058357257	2.99977960812	6.00023141233
3	7	86.3133825082	-2.3889733078	2.99978328132	7.00023141232
3	8	85.6329375883	-2.39749698177	2.99978695453	8.00023141231
3	9	84.958813551	-2.40615655912	2.99979062773	9.00023141231
3	10	84.2911620515	-2.41495398611	2.99979430094	10.0002314123
3	11	83.6301381082	-2.42389118609	2.99979797414	11.0002314123
3	12	82.9759001156	-2.43297005467	2.99980164735	12.0002314123
3	13	82.328609851	-2.44219245459	2.99980532055	13.0002314123
3	14	81.6884324736	-2.4515602103	2.99980899376	14.0002314123
3	15	81.0555365166	-2.46107510213	2.99981266696	15.0002314123
3	16	80.4300938704	-2.47073886019	2.99981634017	16.0002314123
3	17	79.8122797569	-2.48055315794	2.99982001337	17.0002314123
3	18	79.2022726947	-2.49051960535	2.99982368658	18.0002314122
3	19	78.6002544525	-2.50063974177	2.99982735979	19.0002314122
3	20	78.006409993	-2.51091502847	2.99983103299	20.0002314122
3	21	77.4209274034	-2.52134684081	2.9998347062	21.0002314122
3	22	76.8439978138	-2.53193646008	2.9998383794	22.0002314122
3	23	76.2758153021	-2.54268506506	2.99984205261	23.0002314122
3	24	75.7165767847	-2.55359372325	2.99984572581	24.0002314122
3	25	75.1664818919	-2.56466338178	2.99984939902	25.0002314122
3	26	74.6257328272	-2.57589485814	2.99985307222	26.0002314122
3	27	74.0945342114	-2.58728883059	2.99985674543	27.0002314122
